gene_id,log2FC,pvalue,padj,mean_expr,species,de_method,dataset_id
g7404,0.402639021587643,0.00451670930925118,0.0205565888285379,832.187790711087,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7407,0.224508763027114,0.123581814764339,0.252295096538817,416.733124434373,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7409,0.441441967139842,0.0959432384691947,0.209773855822738,67.994555816684,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7410,-0.0254763465268199,0.951571722731203,0.973112208681642,28.3795935821121,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7411,-0.330687233140419,0.279837642569484,0.447805130540839,96.7054147939767,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7412,0.144841145468593,0.343910449455913,0.512441700714927,539.539991964998,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7413,-0.631284111422373,0.391768804418188,0.558294146826304,8.95182907352003,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7415,0.389652778207923,0.0664560296926506,0.16122519439852,128.067702408034,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7417,-0.176230548327832,0.465874839691973,0.624960680932219,147.097619160133,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7419,-0.639517668147523,0.0765363766764339,0.177982975039378,52.0736472882077,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7420,-3.7405722147716,1.51499826991654e-09,4.17007303045246e-08,24.2904788212148,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7421,0.155157086079976,0.402766879010448,0.569030894043906,172.131435218442,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7424,0.00292772388464547,0.984278328917453,0.991565476883652,1674.70871826069,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7425,-0.168371284718706,0.402552321988559,0.568766587907248,144.43583415429,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7427,-0.174769857060302,0.654107744883504,0.77476670780219,89.287893490596,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7428,-0.306661607149196,0.0312117240258493,0.0922140273495654,878.371378802685,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7429,-0.301296596197689,0.587357924648356,0.724536453056991,13.333419927559,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7431,-0.215177700418348,0.230271071640781,0.391296355955383,507.781942575895,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7433,0.112586399613845,0.485008049069745,0.641213268509399,404.214894429003,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7434,0.223019700607657,0.200174846075008,0.355048769400736,167.892937477281,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7435,0.000673598479425669,0.997046780083522,0.998328375764348,351.08349314072,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7436,-0.0997615595690827,0.581578224862637,0.720526743314407,188.017461412205,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7439,-0.631827536452226,0.00265024389746035,0.0133733297010073,857.934133386543,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7442,1.11176322769628,5.2543990216527e-13,2.55307054810303e-11,395.82542873982,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7444,0.2594608117963,0.256368153173955,0.421758416988371,86.6769471944974,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7446,-0.351967707133134,0.368298456989476,0.535765673007601,27.0995616950573,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7447,-2.93091969467901,1.59585000809976e-41,1.17973211848775e-38,190.18954913088,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7448,-1.749507360371,1.30931123658281e-27,3.71252510767502e-25,788.447276604618,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7450,-0.249967313122023,0.170775260849071,0.317656103910399,246.683915746738,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7451,0.131585078605957,0.416462579044409,0.581239223494048,325.333531662486,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7452,-0.101657891406572,0.684921975875643,0.799028361381036,105.926488203176,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7453,0.350204249477968,0.0412213991655635,0.113421762937582,215.649232293597,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7454,0.0566855448975187,0.794386475086586,0.873730294188043,556.883933183376,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7455,-2.72268347943188,3.0542707569209e-07,5.25085966756691e-06,24.4348987288267,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7456,-1.00061458276972,0.163997691668561,0.308570877179124,9.45102999274546,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7458,-1.58252774490204,0.00346403195979375,0.0165440695744741,15.6296792768477,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7459,-0.40722825342507,0.00383121260011395,0.017974222486346,1057.6358233455,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7461,-0.519864844978959,0.0345993376839126,0.0995512497524752,206.405205303839,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7462,-1.0667627161699,0.00202313801464401,0.0107708162976122,52.4915695311765,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7463,0.108581743416245,0.568336902284028,0.710137235954564,181.766231796184,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7464,-0.0392549499119915,0.732098684019536,0.831973859786535,847.592793641784,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7466,0.47673010075196,0.0229870879545173,0.0733821304087839,124.125507250393,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7467,0.0640376006614893,0.722252119650697,0.825550644687712,156.416612642134,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7468,-0.466112427950433,0.117671459193999,0.243421008893469,487.817267380431,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7469,0.177255628848998,0.374504564333621,0.541218318588397,251.951889357416,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7470,0.301127054357828,0.0654007456576528,0.159675635098815,500.124304621885,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7471,-0.00647421971868916,0.966415994544885,0.981735604195356,884.174562972466,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7472,-0.129438595721199,0.57944061803734,0.719205059289982,319.548208775551,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7473,0.859980001330423,0.000225365110987466,0.00173027909211037,4791.37575983402,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7474,0.179629215732984,0.284019406290394,0.451602501807223,216.515448928884,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7475,-0.0456041727548714,0.789856731955167,0.871340428616938,195.558725979468,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7476,0.0328184763189834,0.929892451355222,0.960771471792062,121.455765358478,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7477,0.30505659566924,0.263490198626309,0.430067191151932,229.579770106629,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7478,0.462020871572707,0.0067398475291119,0.0283150200943956,230.115750183686,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7479,0.824130158265041,0.00395423378521074,0.0184538558011876,55.0220731952862,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7480,0.000130341773684036,0.999661848379706,0.99978549264663,59.3885649183763,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7481,0.599706551206477,0.00379737732893361,0.0178478458972745,193.18495400252,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7482,0.300809274406447,0.067424239395048,0.162829813468452,618.281126020372,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7484,-0.510619375761736,0.0280080450511023,0.0851429761364029,118.612160581559,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7485,-0.144076847940412,0.537527995517893,0.683702073605461,403.575650691975,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7486,-0.255271934674868,0.278866116542691,0.446630280587834,1948.08954738393,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7487,0.148743595709878,0.193278997001264,0.34629893423444,1583.715520796,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7488,0.281648122250263,0.065949440391134,0.160520265707524,325.928232498068,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7489,0.154029291068185,0.213708214667313,0.371620661627243,3936.69596627147,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7490,-0.307393341770271,0.0791329979332618,0.182159021821684,1189.79876851295,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7491,0.922161521118393,3.60072512933669e-07,6.09913334305565e-06,464.301073193344,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7492,-0.639490773567272,0.00144437136323641,0.00812198936365948,187.251520741551,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7493,-0.745011869822413,0.000118833859506777,0.00100974632919983,811.621180867982,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7494,0.17772184047085,0.252219595457404,0.416799355950541,283.618427265999,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7495,-0.120048533770611,0.522562947975943,0.67179246383169,429.618321176976,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7496,0.634711304144703,0.00352926504975999,0.0167781941352738,166.731256656277,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7497,-0.430870840266463,0.0376557985628613,0.106277253129624,512.333518956521,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7499,0.283469841154209,0.111831531036887,0.234548063865464,828.627412637349,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7500,0.357973420415683,0.0482074290133319,0.127771493402995,340.034828695592,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7501,0.17503310341843,0.573602337161238,0.714982221901751,40.3595972751117,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7502,-0.26923032745375,0.209994721960397,0.367304440582919,96.8599080984852,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7503,-0.513051205509852,0.216106463393346,0.374638834654847,51.3762245570686,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7508,-0.0968406348294107,0.622214078638669,0.750842955386335,164.213568293222,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7509,0.420304376208654,6.89471793327013e-05,0.00062511505256574,4476.33010690169,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7510,-0.722057594557967,0.250015838561613,0.414470434277337,12.3853866892837,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7511,0.102419060073559,0.549175520180942,0.693513763176458,700.350028205441,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7519,0.547207699119549,0.0195829594022295,0.0650847265039737,125.963126205454,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7521,-0.441712633150014,0.00222094969462562,0.0116324488180809,1063.71683076535,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7522,-0.23953613466565,0.362587060562573,0.530102384982674,93.2084960674277,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7523,-0.757285214846647,0.178499773936321,0.327194147995926,12.9352677732982,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7524,0.144528892825235,0.34318588779981,0.511945081176044,433.10537335764,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7525,-0.118343772914607,0.559279441278578,0.702580318754998,125.855358504239,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7526,-0.170388022869977,0.38336283035152,0.550407659391421,148.526884119314,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7527,-0.606838740328757,0.225572006720765,0.386025017642058,19.1965756668206,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7528,0.15612983165658,0.378610850183692,0.54562876752435,337.448924820093,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7529,-0.430837085574712,0.000744679664137811,0.00467803470955647,3251.12112836039,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7530,-0.235118877757987,0.153550379792937,0.294536123745159,536.159258849428,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7531,-1.03480213292467,0.00352193583454902,0.0167548953894116,95.6685655443898,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7532,-0.287784624137232,0.0220363070045664,0.0710371466574551,834.152473781935,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7533,0.446199487729219,0.0413225350234587,0.113665800990109,114.311247513514,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7534,-0.683855982586658,0.0088870716633036,0.0352884781503924,193.964560544561,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7535,-0.671860575272404,0.257530046563028,0.423064637603819,10.802733434616,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7536,0.308198155487104,0.348910497385617,0.517342291216683,39.3429494530456,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7538,-3.72688733316038,5.4842325001325e-05,0.000514821444536248,9.88455405341295,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7540,0.349472501887776,0.0311526701486284,0.0921074150973717,234.872426398192,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7541,0.906181372653606,4.77566220557296e-06,6.07568727677657e-05,149.891137100633,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7542,-0.17303088262761,0.583762396040987,0.722123817346106,70.7886549591161,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7543,1.02305868696879,6.00150147825107e-09,1.45094407620944e-07,231.795597933308,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7544,-0.116419184651575,0.473686696630749,0.631633120760154,3357.86924357784,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7545,0.309951375713963,0.0882243705351503,0.197529069303091,1979.02006476856,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7546,-0.262364809811801,0.174956613597672,0.322966819304219,262.9454260092,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7547,-0.542819685590077,0.000254165280156722,0.00191797037326533,2901.98938285353,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7548,0.402636743420837,0.0939850250920309,0.207088061508043,151.397604300831,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7549,0.136083326179822,0.499803883266835,0.652654678336312,212.573314907767,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7550,-0.559250780396682,0.0298401413233624,0.0891800585117351,549.277210042346,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7551,0.0787968631429017,0.688762082952573,0.801499415508089,216.141406159144,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7552,0.0831738889059753,0.594126846574883,0.729468487703475,312.356425342639,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7553,1.0837144534802,6.02912450716013e-08,1.20927178462895e-06,2671.32356634232,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7554,-1.09186073150272,1.16841661360556e-11,4.63315239176658e-10,272.921587561779,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7555,-1.01863477064989,1.57235840670325e-07,2.86751071897361e-06,217.564523742238,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7556,-0.874249189533244,2.48083042890788e-07,4.34807019881153e-06,284.514640358328,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7558,0.544933534283615,0.000936313693315532,0.00565696355456456,404.442567362269,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7559,0.230597804027308,0.315243650043584,0.484604966272491,150.168433501288,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7560,-0.0820244100419164,0.70974921624436,0.816170549474226,747.749563763307,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7561,-0.620525159588766,0.00427951356723082,0.0196716969416191,180.760358999327,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7562,1.19348614269819,5.43965398969672e-19,5.57402960063032e-17,741.844997128777,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7564,0.200284702277785,0.19376755414404,0.346791689631173,364.549844642684,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7566,-0.198352793486591,0.29626830837725,0.464298736758078,200.930638539297,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7567,-0.69222829055584,0.0539391592141907,0.138436039252887,54.5832094392978,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7568,-0.631341769025295,0.00533456729424357,0.0235036629254039,94.2111564345264,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7569,0.492603277119397,0.0134596403101007,0.0488003318932866,213.026002623605,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7570,-0.0543264334460851,0.735795671456687,0.834350283785648,231.400595143845,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7571,-0.554172993415902,0.00387127794564758,0.0181252165114136,423.456825128043,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7572,-0.197588859295376,0.520354593440816,0.669910419805414,85.5748998111635,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7573,-0.0721307463367835,0.716460174325751,0.821152223054747,186.241004974941,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7574,-0.0483803881804891,0.738903145634244,0.836774056870731,1447.07271789278,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7577,-0.119266375742673,0.462502360690461,0.622413130741295,1030.33798113932,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7578,0.855231462183172,0.000661394729559508,0.00424634289924077,118.418035541133,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7580,-0.122932808109602,0.38796512178562,0.554410816671808,457.287311907207,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7581,-0.0501520878798522,0.722399677104232,0.825668284615758,1087.2374836876,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7584,-0.430923538899114,0.272217022107646,0.439291563781222,48.9073934740984,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7585,-0.141272393373515,0.478913583601059,0.636184845780921,144.399283300847,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7586,-0.100449836911041,0.375876147001527,0.542745752827667,900.89299679767,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7587,-0.145446638333656,0.209957283448864,0.367269991558187,1385.93318703801,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7588,0.426830494204845,0.308901374738201,0.478016563674195,27.3394710541222,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7589,1.87462171715664,6.4215495843036e-05,0.000588921820316793,71.0555360144906,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7590,0.0428014867685157,0.838790350195369,0.902115840106721,308.100894179573,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7592,-0.644301282754763,0.0623338498176141,0.154202801126366,35.8936848314145,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7593,-0.25162381942366,0.181906763061425,0.332123850102181,382.302262992601,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7594,-0.0955626826100285,0.410300812345577,0.575823209352573,1438.66970738184,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7595,0.369191772566506,0.0111499127712024,0.0421537980732635,394.849101889029,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7596,0.158884087046944,0.277542679238695,0.445130630525473,534.535236888355,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7597,-1.53818600373726,0.0335478545531296,0.0972833402309616,10.2364552716748,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7598,-0.087506590833147,0.591208637574782,0.727292736785951,2009.24588736792,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7599,-1.70129077121137,2.51221089398904e-14,1.48997860443206e-12,207.936407799965,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7600,-0.149987391711427,0.533501493018485,0.680864874775857,111.940531506618,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7601,1.25710700809981,0.0698458211852715,0.166828831377098,9.23841831997567,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7602,0.319505324661694,0.0156372564391611,0.0548416758783794,493.341621235762,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7603,-0.146620865810702,0.492298915884853,0.647031256581407,134.063717202513,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7604,-0.00429373268967306,0.974741881770438,0.98636921098833,471.61808318013,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7605,-0.26956357169508,0.25148263847343,0.415907116424992,112.855475077531,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7606,0.384702575049947,0.0313131754776328,0.0924217191664602,165.813751115693,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7609,0.146183790347625,0.311226235376534,0.480505716868597,1984.65257139241,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7610,-0.377650384677103,0.0111624849382412,0.0421936223039912,421.004315890747,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7612,0.33815779799914,0.0523086669241279,0.135388000868743,270.686977012842,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7615,0.0589926022669675,0.689942773510193,0.802310419600421,791.113185930169,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7616,-0.6358857943508,0.00375704279467947,0.0176703087496183,159.767286327195,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7617,0.212286245010926,0.18794403572368,0.339740869391094,536.473668675703,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7618,0.0820877090665314,0.596840696890243,0.731179307820262,788.851689157604,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7619,-1.12515507407591,1.77640088827379e-08,3.97081230954419e-07,136.518115531587,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7621,-0.653107570230692,0.00285198091681121,0.014173626169766,742.911913228184,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7622,-0.119234536498536,0.529516434619204,0.67732614999669,400.935012334909,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7623,-0.146226345237014,0.311039157600623,0.480460879815584,418.405822536744,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7625,-0.272187750678652,0.220677568125724,0.380111923328148,284.043918391951,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7626,-0.0557868088438198,0.672028049820955,0.789013533933293,1021.76054533373,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7627,0.494665324456578,0.0207295592957239,0.068054107511846,3069.37404893721,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7628,0.225868468137325,0.142262839248775,0.278695675715539,469.656706080758,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7629,-0.0486150282202298,0.621404743412145,0.750172447444768,2872.91833625447,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7630,0.319274989078125,0.153065297543352,0.293859979904087,152.598206306778,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7631,0.396196491426004,0.0538734767555192,0.138349041660621,262.977610153677,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7632,0.609684845781731,0.0202110952134447,0.0667793634824908,96.6008533320221,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7633,-0.603531437978646,0.000366531810056594,0.00259556686156737,727.238181224382,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7635,0.23227011242111,0.118897419423443,0.245149684694276,963.491420045878,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7643,0.286911056735443,0.0590043353047923,0.148211353136889,1972.66519655678,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7644,-0.0110228976016242,0.949679475440175,0.972032609510764,202.739760349241,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7645,-0.155159270715937,0.555019607851408,0.698592329760797,61.1649599470962,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7646,-0.131284728072515,0.349127198484519,0.517465228140341,450.492445800826,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7647,-0.179724739541837,0.129183999386873,0.260342673869038,754.626595491224,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7648,0.360674495127646,0.0390160741296389,0.109031148698447,276.323662827023,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7649,0.0616219394347522,0.707953958403628,0.81501329171283,245.367039429002,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7650,0.416429043926947,0.0148407219757332,0.0527376294940143,1055.66112046288,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7651,0.585460518572893,0.000483016467713906,0.00326568755321835,1904.39182974695,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7655,-0.313810839528954,0.0122458972301349,0.0452558162411286,848.298038424683,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7656,0.133410909625133,0.449169929764395,0.6105041943787,417.916086495099,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7657,-0.219140174928842,0.306162890835814,0.475449446876024,287.492209234671,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7659,0.482243231354721,0.0677906617158466,0.163444580193211,63.6211558313149,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7664,-0.0606035908023964,0.687016405360954,0.800256194404411,360.501981895232,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7665,-0.172292154353669,0.602607750637526,0.735649506276556,40.009410391586,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7666,-0.0376922931726326,0.890507170913028,0.936235673035797,65.682238691367,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7668,0.259644631961095,0.207547428326798,0.364255063501475,143.991916441316,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7669,-0.116098664575443,0.688654812952982,0.801443043591239,52.1681271654997,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7670,0.073075972143487,0.501861320144034,0.654426348534899,2427.39016619279,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7671,0.278772227035176,0.0445809974839499,0.120299498353592,530.943157820993,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7672,0.460303330994082,0.0225867132880852,0.0723718851935102,634.163940273034,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7678,-0.0248513843520151,0.883266590184066,0.931651811568487,283.437064415516,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7679,-0.4853763566178,0.0729444285944702,0.172040119623581,145.075657871608,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7680,-0.00231078792608766,0.992915906929856,0.996149079150973,63.5097037900318,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7681,-0.360971480366257,0.332796549491812,0.502117922438298,33.6841450679181,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7682,0.352263053655872,0.138992418483415,0.274183176421254,108.568794753071,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7683,0.186123876489627,0.221673307143048,0.381287666989692,339.586991609393,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7684,0.740992496950236,0.000113112175336054,0.000964295270708807,157.03246585196,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7686,0.0581078246631348,0.688349601584811,0.801254920236614,654.086170512873,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
g7687,0.188382499597103,0.269364786135723,0.436581450804426,209.126372335978,argan_196_vs_YM3,DESeq2,argan_196_vs_YM3
